Instance,AireRect,AirePoly,AireCirle,QualiteRect,TempsRect,QualiteCercle,TempsCercle
test-1241.points,138004.99649961584,109538.0,124410.21067480941,0.2598823832790067,88361,0.1357721582903595,29381
test-1242.points,141224.56726483026,113237.0,142530.91710071533,0.24715920825198712,92397,0.25869563040980714,32103
test-1243.points,135288.97570498905,108095.5,137227.90870145577,0.25156898950454964,60131,0.2695062116503997,28231
test-1244.points,136461.153749572,110258.0,124410.21067480941,0.237653084126068,232886,0.1283554089028407,68144
test-1245.points,134217.11332873683,107229.5,139866.84653047117,0.2516808651419322,195110,0.30436910113794413,70183
test-1246.points,142372.76909173038,114538.5,129461.89166178179,0.24301234162949914,232953,0.13029148855434447,70845
test-1247.points,131366.62717149223,107180.5,146574.14684588538,0.22565790578969347,85169,0.36754490645113047,32180
test-1248.points,138094.6891631315,108284.0,118236.98111050545,0.27530096009688876,84548,0.09191552870696929,28259
test-1249.points,136704.32332482174,110138.5,124410.21067480941,0.2412037872753101,66594,0.12957967172977125,27201
test-125.points,136999.2701446619,109604.5,132025.43126711104,0.24994202012382605,109016,0.20456214176526544,39926
test-1250.points,141953.96634370228,113871.5,137227.90870145577,0.24661540722395237,90699,0.20511197886614108,30935
test-1251.points,136608.10386266088,108473.0,149301.04926920132,0.25937425776608825,72846,0.37638904860381217,30253
test-1252.points,137874.2594594595,110809.0,120687.42338030548,0.24425145484084787,80752,0.08914820439048698,27896
test-1253.points,136748.25924542392,110498.5,167638.52558820497,0.23755760707542573,172225,0.5171113235763831,70163
test-1254.points,136600.40809802883,107684.5,149301.04926920132,0.2685243289241146,111465,0.38646740495801457,41686
test-1255.points,134164.8768683274,108467.5,132025.43126711104,0.2369131478860249,96011,0.21718884704737396,29328
test-1256.points,137678.9721901212,109650.5,126923.48479768123,0.25561645583121995,72114,0.15752764280765907,27669
test-1257.points,141976.4110730034,111893.5,150673.9252588201,0.2688530707592791,79327,0.3465833605957458,30429
test-1258.points,139315.36529513728,110737.5,145220.12041218817,0.2580685431325187,203055,0.3113906347189359,72141
test-1259.points,130180.45126640217,106600.0,118236.98111050545,0.2212049837373562,68030,0.10916492598973226,28442
test-126.points,139513.12967581052,110152.5,121922.06929316626,0.2665452865419351,91142,0.10684795436477845,30675
test-1260.points,133282.6852921424,106760.0,119459.06065275188,0.2484327959174073,226069,0.11894961270842908,48407
test-1261.points,136029.2236411774,108420.0,146574.14684588538,0.25465065155116595,59810,0.35191059625424614,27647
test-1262.points,134459.07692307694,111842.0,128189.54663707792,0.20222346634606803,80263,0.14616643691169617,27443
test-1263.points,134882.08184110973,108310.0,120687.42338030548,0.24533359653872888,69091,0.1142777525649108,27701
test-1264.points,135931.72673519512,108203.5,152053.084433746,0.25625997990078986,143780,0.4052510725969678,52990
test-1265.points,140405.2797407808,112134.0,129461.89166178179,0.2521204963773771,94150,0.1545284361726309,28169
test-1266.points,137074.82352941178,109237.5,145220.12041218817,0.25483303379710964,87338,0.32939805847065506,31042
test-1267.points,140252.9230769231,111418.5,125663.70614359173,0.2587938544938506,109962,0.12785314955408422,43345
test-1268.points,138113.5395766889,111871.5,128189.54663707792,0.23457305548498852,135782,0.14586419809404472,43174
test-1269.points,133053.71141877308,100777.5,145220.12041218817,0.32027199939245454,79236,0.44099744895624693,27340
test-127.points,138755.13537591044,108977.0,132025.43126711104,0.2732515611175792,166181,0.2114981259083204,67427
test-1270.points,140109.59085791488,110649.0,139866.84653047117,0.26625266254475766,122440,0.2640588394876697,41585
test-1271.points,131098.45238623748,107048.5,126923.48479768123,0.22466407643486352,142585,0.18566336564903985,51319
test-1272.points,132583.88383102693,107113.5,123162.99839133426,0.23778873653672905,96019,0.14983637348545487,36836
test-1273.points,136215.3653872237,107047.0,123162.99839133426,0.27248185738249275,68117,0.15055067765873176,29517
test-1274.points,142708.1384425216,113441.5,166190.25137490008,0.2579888175184708,131780,0.4649863707276445,32065
test-1275.points,137834.39020886287,111563.0,130740.51987179283,0.23548479521761578,84627,0.17189856737263098,28198
test-1276.points,139219.25425631434,112186.5,157632.55298652145,0.24096263147806862,92268,0.4050937767603182,31649
test-1277.points,142129.09900833003,113016.0,120687.42338030548,0.2576015697629541,78118,0.06787909128181391,73871
test-1278.points,142809.25394522035,113515.0,137227.90870145577,0.25806504818940534,165385,0.20889669824653812,53013
test-1279.points,132707.4963468095,108396.5,139866.84653047117,0.22427842547323484,92665,0.29032622391379026,39935
test-128.points,131363.21462799492,105368.0,126923.48479768123,0.24670881698423552,232977,0.2045733505208529,68988
test-1280.points,140027.9426816785,110282.5,135917.8645649088,0.26972042419856734,126467,0.2324517903104193,31145
test-1281.points,139776.90936106985,111829.0,125663.70614359173,0.24991647391168526,86713,0.12371304530659955,30833
test-1282.points,133862.40000000005,105460.5,123162.99839133426,0.26931315516235976,62434,0.16785904098059712,30334
test-1283.points,140907.94864864866,114403.5,133316.62584773646,0.23167515546857098,97381,0.16531946879017223,28581
test-1284.points,129019.38461538461,108310.0,153438.52679397908,0.19120473285370343,68754,0.4166607588771034,29939
test-1285.points,140915.6269209552,113261.5,128189.54663707792,0.244161757710742,75409,0.13180159751617193,28014
test-1286.points,143448.0827513783,113766.0,123162.99839133426,0.26090468814389456,75247,0.08259935649784866,28192
test-1287.points,141882.35757871615,112247.5,133316.62584773646,0.26401351993332733,90134,0.18770240626950674,28100
test-1288.points,136759.00655354004,107651.5,128189.54663707792,0.2703864465756636,57462,0.19078272608442903,28623
test-1289.points,137144.14072954896,108395.5,123162.99839133426,0.26521987286879023,92931,0.13623719057833816,39205
test-129.points,125520.87449664429,104865.0,126923.48479768123,0.19697586894239527,84319,0.210351259215956,29759
test-1290.points,131319.01385618898,105369.0,141195.74022293967,0.24627749960793954,73134,0.3400121499012012,46374
test-1291.points,146901.76470588235,114975.5,137227.90870145577,0.27767885076283516,120317,0.19354043862784476,32399
test-1292.points,139827.60000000006,112613.5,128189.54663707792,0.24165930372468725,102651,0.13831420422132257,30813
test-1293.points,138971.17449664426,109662.5,132025.43126711104,0.26726250538373897,73265,0.2039250542994282,28479
test-1294.points,145231.56216216218,112685.0,123162.99839133426,0.28882781348149433,88981,0.09298485505022192,30084
test-1295.points,142566.022411953,112182.5,126923.48479768123,0.2708401257946025,81928,0.13140182111899112,29428
test-1296.points,138258.1602874551,108991.5,135917.8645649088,0.2685224103481014,146945,0.24705013294531053,43219
test-1297.points,138342.6990644837,113241.5,125663.70614359173,0.22166077864107847,128196,0.10969658776677926,42337
test-1298.points,128429.39668508284,106757.0,138544.23602330987,0.20300679754098416,1267542,0.29775317799591483,41265
test-1299.points,140520.48449256743,111342.5,135917.8645649088,0.26205612854541105,132233,0.22071863452777518,41134
test-13.points,137779.14152491148,110441.0,125663.70614359173,0.24753616433128522,86808,0.13783564204952614,39208
test-130.points,140478.7033375746,110797.5,138544.23602330987,0.2678869409289435,158099,0.250427455703512,40467
test-1300.points,137064.29841422394,110816.5,134614.10361366902,0.23685821528584583,150749,0.2147478364112656,30881
test-1301.points,138838.43243243243,110818.0,134614.10361366902,0.2528509125993288,203778,0.21473139394023555,43622
test-1302.points,133978.76722296,110120.5,121922.06929316626,0.21665600158880505,65734,0.1071695941551869,29847
test-1303.points,136460.7992390012,109471.0,150673.9252588201,0.2465474805108312,76928,0.3763821035600303,32414
test-1304.points,136624.8659517426,111167.0,129461.89166178179,0.22900560374699874,73932,0.16457124561948944,28478
test-1305.points,133444.28320655355,108913.5,123162.99839133426,0.22523179593487996,149768,0.13083316936223932,39723
test-1306.points,143157.42387747995,112321.0,125663.70614359173,0.27453836662316,126111,0.11879084181579347,29857
test-1307.points,132400.13281944857,106596.5,113411.49479459153,0.24206829323147172,91257,0.06393263188370657,30067
test-1308.points,139456.1726537521,112269.0,124410.21067480941,0.24216099416359005,82641,0.10814392819753804,30862
test-1309.points,134120.56512924482,108067.5,120687.42338030548,0.24108140864963867,98729,0.11677815606269681,34630
test-131.points,129699.38113031289,107262.5,123162.99839133426,0.209177309220957,108002,0.1482391179707192,29197
test-1310.points,133877.9494640686,108797.5,125663.70614359173,0.23052413395591453,85528,0.15502383918372864,39497
test-1311.points,141765.56246466926,109676.5,121922.06929316626,0.29257919850350134,99060,0.11165171475353675,31889
test-1312.points,139529.02583627962,111109.0,146574.14684588538,0.25578509244327297,84887,0.3191923862683075,29048
test-1313.points,136164.59612079547,110774.5,134614.10361366902,0.22920524236891593,244676,0.21520840639018024,71702
test-1314.points,132132.44569074054,108079.0,163312.5525042118,0.2225542953833819,102501,0.5110479603272773,34757
test-1315.points,137225.7098510677,110353.5,135917.8645649088,0.2435102633905375,232365,0.23165884693198513,68151
test-1316.points,140793.1198519204,111903.5,135917.8645649088,0.2581654716065218,77746,0.2145988692481362,31833
test-1317.points,130453.34780645385,107279.0,137227.90870145577,0.21601942417857978,108336,0.2791684178772711,41478
test-1318.points,140608.40103716505,109626.0,146574.14684588538,0.28261909617394654,81131,0.3370381738445749,27917
test-1319.points,141524.15323049118,112588.5,145220.12041218817,0.25700363030408235,81050,0.2898308478413707,30028
test-132.points,137306.46355032147,108835.5,170553.92357073628,0.2615962948699777,78670,0.5670798918619042,31926
test-1320.points,132932.9964643488,109297.0,134614.10361366902,0.21625475963977792,71930,0.2316358510633323,28527
test-1321.points,123389.74005996145,104597.5,163312.5525042118,0.17966242080318784,61237,0.5613427902599184,30581
test-1322.points,136923.3505154639,109603.0,135917.8645649088,0.2492664481397764,77748,0.24009255736529855,28744
test-1323.points,136050.51116858685,109041.5,133316.62584773646,0.2476947874762072,123882,0.22262281652156712,40849
test-1324.points,142185.83358622098,112281.5,135917.8645649088,0.2663335775370028,95715,0.21050987531257426,41892
test-1325.points,134262.3026661927,108654.5,132025.43126711104,0.23568101336063108,88854,0.21509400224667208,27902
test-1326.points,135633.84228369285,107750.5,128189.54663707792,0.2587769178211967,172882,0.18968864772857597,50764
test-1327.points,131261.99999999997,106486.0,157632.55298652145,0.23266908325977087,191526,0.48031246348366397,69830
test-1328.points,134637.97930003272,107726.5,123162.99839133426,0.24981299216100705,59549,0.1432934179736114,29241
test-1329.points,136250.55815554026,108034.0,126923.48479768123,0.26118220333913644,69100,0.17484759240314385,27796
test-133.points,145254.9792284867,113565.5,120687.42338030548,0.2790414274448376,218274,0.0627120329704487,69615
test-1330.points,135690.18448519046,106647.0,128189.54663707792,0.2723300654044696,82319,0.2019986182178395,29939
test-1331.points,139721.8550677857,110444.0,143872.37716379817,0.26509230983834087,67437,0.3026726410108125,28430
test-1332.points,138379.9107296137,109136.0,161883.12784682843,0.2679584255389029,80175,0.48331556816108745,28697
test-1333.points,130834.11774945604,105196.0,152053.084433746,0.24371761045530294,165964,0.44542648421751774,51148
test-1334.points,138740.3079245283,110846.0,135917.8645649088,0.251649206327051,208894,0.2261864619824694,71522
test-1335.points,142484.56366523964,112949.5,121922.06929316626,0.26148910500037315,209898,0.07943876947809647,66452
test-1336.points,133240.12421423182,106563.5,119459.06065275188,0.25033547334905304,175275,0.1210129233063093,71502
test-1337.points,129067.23189249256,105573.5,137227.90870145577,0.22253436603401955,90514,0.2998329003154747,30175
test-1338.points,143973.8080924855,111978.0,125663.70614359173,0.2857329840904954,92590,0.12221781192369696,27602
test-1339.points,131554.41764705884,105852.0,130740.51987179283,0.24281466242545102,133333,0.23512564591876228,40298
test-134.points,133394.6865959499,107272.0,142530.91710071533,0.24351822093323428,57370,0.3286870488171689,28709
test-1340.points,142103.02702702698,113137.0,125663.70614359173,0.256026119015238,85850,0.11072156892609608,29054
test-1341.points,134979.53562231755,109336.0,145220.12041218817,0.23453881267210752,101255,0.3282004135160257,44824
test-1342.points,132635.0764705883,108615.0,120687.42338030548,0.221148795935997,62359,0.1111487674842837,30095
test-1343.points,131216.8,101248.5,180955.73684677208,0.2959875948779487,77007,0.7872436317256264,30545
test-1344.points,134182.0579310345,104764.5,153438.52679397908,0.28079700596131807,86001,0.464604200793008,33975
test-1345.points,137487.31495344164,108222.5,143872.37716379817,0.27041340713291273,155781,0.3294128038420676,52276
test-1346.points,130205.47511312219,108114.5,124410.21067480941,0.20432943881831012,76414,0.15072641204287507,27329
test-1347.points,137157.0118811881,111453.0,142530.91710071533,0.23062646928470398,89605,0.27884325321629144,28784
test-1348.points,128631.7106787465,102372.5,145220.12041218817,0.2565064903049794,180103,0.41854619563054696,100563
test-1349.points,138660.0109589041,111016.5,128189.54663707792,0.24900362521700936,73865,0.1546891375343118,29397
test-135.points,138418.7554315328,110682.5,133316.62584773646,0.25059296123174657,144302,0.2044959758564946,31574
